id,name,reason,folded_into,origin,source,original_mechanic
E1313,Map node preview before travel,NO_MECHANIC,,braindump,gam draft.txt:698,Clicking a map node shows a preview plus a separate button to actually travel to it.
E1320,Meta progression system,NO_MECHANIC,,braindump,todo.md:274,Planned but unimplemented: a meta-progression system.
E1352,Paper (default type),NO_MECHANIC,,braindump,curated effects pre grid.csv:83,Default no-effect base material type; exists so every card has a type slot filled.
E1359,Performers and Feats rename,NO_MECHANIC,,braindump,gam draft.txt:427,Circus rename: cards are 'performers'; skills are 'feats'.
E1373,Poker Patience win threshold,NO_MECHANIC,,braindump,gam draft.txt:1232,Poker Patience: win if the total added score across rows and columns reaches 200 under Barry Scoring.
E1376,Power-sorted rarity tiers,NO_MECHANIC,,braindump,gam draft.txt:357,"Create common base effects, then progressively stronger versions of those effects as separate, rarer cards; rarity is determined by how far a card climbs the effect-value ladder."
E1377,Presentation-stage preview,NO_MECHANIC,,braindump,gam draft.txt:469,Preview area is themed as a presentation stage where text scrolls but the card itself does not.
E1383,Producer/manager leader archetype,NO_MECHANIC,,braindump,gam draft.txt:454,Producer/manager leader archetype: focuses on token cards like gold-money cards and basic cards.
E1392,Rank as duplicate rule-card identifier,NO_MECHANIC,,braindump,gam draft.txt:686,"Duplicate rule cards during creation use their rank as an identifier, e.g. zone-adder 1 has rank 1, zone-adder 5 has rank 5."
E1394,Rarity affects card borders/shine,NO_MECHANIC,,braindump,gam draft.txt:354,Rarer cards could have different borders and shine/holographic effects.
E1400,Reveal-all active ability button,NO_MECHANIC,,braindump,gam draft.txt:270,"QOL: a half-open-eye button that opens fully, causing all cards with an eye stamp (or always-active cards) to push cards stacked on top downward so the active card is fully visible."
E1424,Score as damage vs antagonist,NO_MECHANIC,,braindump,gam draft.txt:388,"Recontextualize the points system as damage dealt against an antagonist, similar to Slay the Spire enemy health."
E1440,Shop & economy system,NO_MECHANIC,,braindump,todo.md:274,Planned but unimplemented: a shop and economy system.
E1445,Slot-machine pack opening,NO_MECHANIC,,braindump,gam draft.txt:537,"Card pack opening could show all possible cards from the pack cycling in the background slot-machine style, though the result is fixed by seed."
E1450,Special effects leader archetype,NO_MECHANIC,,braindump,gam draft.txt:451,Special-effects (fireworks) leader archetype: focuses on points/combo manipulation.
E1454,Split meld undercounts matches,NO_MECHANIC,,braindump,todo.md:85,"A split meld can show three matching cards on the board but only counts two toward the scored meld, with no on-screen cue explaining the discrepancy."
E1512,Base,NO_MECHANIC,,balatro,balatro,No additional effect.
E1670,Small Blind,NO_MECHANIC,,balatro,balatro,No special effect; can be skipped to receive a Tag.
E1729,White Stake,NO_MECHANIC,,balatro,balatro,"Base difficulty, no additional modifiers."
E1759,Blank Deck,NO_MECHANIC,,cryptid,cryptid,No effect
E1823,Demicolon,NO_MECHANIC,,cryptid,cryptid,No effect (N/A)
E1913,Luigi,NO_MECHANIC,,cryptid,cryptid,All Jokers give X3 Chips (removed)
E1920,Mario,NO_MECHANIC,,cryptid,cryptid,Retriggers all Jokers 2 additional times (removed)
E1951,Nostalgic Fish,NO_MECHANIC,,cryptid,cryptid,All hands start with 1 Mult
E1958,Nostalgic Ox,NO_MECHANIC,,cryptid,cryptid,All hands start with 0 Chips
E0041,Epic,RESKIN,E0026,catalog,CARD_CATALOG,"While in the deck, doubles the chance of Legendary cards appearing in packs/shops."
E0083,Hooptown's Snub,RESKIN,E0048,catalog,CARD_CATALOG,Town hazard: Hoops-suit effects score nothing here.
E0093,Juggletown's Snub,RESKIN,E0048,catalog,CARD_CATALOG,"Town hazard: Balls-suit effects score nothing here, though Juggling statuses still apply."
E0098,Knifetown's Snub,RESKIN,E0048,catalog,CARD_CATALOG,Town hazard: Knives-suit effects score nothing here.
E0125,Pandora's Box,RESKIN,E0119,catalog,CARD_CATALOG,On game start becomes a random skill; on game end resets back to this skill.
E0140,Rare,RESKIN,E0026,catalog,CARD_CATALOG,"While in the deck, doubles the chance of Epic cards appearing in packs/shops."
E0238,The Fire-Knife,RESKIN,E0076,catalog,CARD_CATALOG,This card is fixed dual-suit Knives and Flames: knife props fly the row while Burning status drops down the column.
E0264,The Joey,RESKIN,E0261,catalog,CARD_CATALOG,Jacks are renamed and count as Clown-class cards for group effects.
E0316,The Ringmistress,RESKIN,E0261,catalog,CARD_CATALOG,Queens are renamed and count as Producer-class cards for group effects.
E1411,Row card,RESKIN,E0328,braindump,random potential effects.csv:9,Row-type card gives points to its row on score.
E1503,8 Ball,RESKIN,,balatro,balatro,1 in 4 chance for each played 8 to create a Tarot card when scored.
E1504,Abstract Joker,RESKIN,,balatro,balatro,+3 Mult for each Joker card.
E1508,Arrowhead,RESKIN,,balatro,balatro,Played cards with Spade suit give +50 Chips when scored.
E1517,Bloodstone,RESKIN,,balatro,balatro,1 in 2 chance for played Heart-suit cards to give X1.5 Mult when scored.
E1522,Bonus Card,RESKIN,,balatro,balatro,+30 Chips when scored.
E1525,Brainstorm,RESKIN,,balatro,balatro,Copies the ability of the leftmost Joker.
E1531,Business Card,RESKIN,,balatro,balatro,Played face cards have a 1 in 2 chance to give $2 when scored.
E1544,Clever Joker,RESKIN,,balatro,balatro,+80 Chips if played hand contains a Two Pair.
E1548,Crafty Joker,RESKIN,,balatro,balatro,+80 Chips if played hand contains a Flush.
E1549,Crazy Joker,RESKIN,,balatro,balatro,+12 Mult if played hand contains a Straight.
E1555,Devious Joker,RESKIN,,balatro,balatro,+100 Chips if played hand contains a Straight.
E1567,Even Steven,RESKIN,,balatro,balatro,Played cards with even rank give +4 Mult when scored.
E1572,Foil,RESKIN,,balatro,balatro,"+50 Chips when scored (on a playing card), or +50 Chips added directly before the Joker is scored (on a Joker)."
E1581,Gluttonous Joker,RESKIN,,balatro,balatro,Played cards with Club suit give +3 Mult when scored.
E1585,Golden Joker,RESKIN,,balatro,balatro,Earn $4 at end of round.
E1587,Golden Ticket,RESKIN,,balatro,balatro,Played Gold cards earn $4 when scored.
E1588,Greedy Joker,RESKIN,,balatro,balatro,Played cards with Diamond suit give +3 Mult when scored.
E1590,Hack,RESKIN,,balatro,balatro,"Retrigger each played 2, 3, 4, or 5."
E1592,Hallucination,RESKIN,,balatro,balatro,1 in 2 chance to create a Tarot card when any Booster Pack is opened.
E1598,Holographic,RESKIN,,balatro,balatro,"+10 Mult when scored (on a playing card), or +10 Mult added directly before the Joker is scored (on a Joker)."
E1602,Investment Tag,RESKIN,,balatro,balatro,Gain $25 after defeating the next Boss Blind.
E1604,Joker,RESKIN,,balatro,balatro,+4 Mult.
E1614,Mad Joker,RESKIN,,balatro,balatro,+10 Mult if played hand contains a Two Pair.
E1628,Mult Card,RESKIN,,balatro,balatro,+4 Mult when scored.
E1634,Odd Todd,RESKIN,,balatro,balatro,Played cards with odd rank give +31 Chips when scored.
E1642,Polychrome,RESKIN,,balatro,balatro,"X1.5 Mult when scored (on a playing card), or X1.5 Mult applied directly after the Joker is scored (on a Joker)."
E1658,Rough Gem,RESKIN,,balatro,balatro,Played cards with Diamond suit earn $1 when scored.
E1661,Scary Face,RESKIN,,balatro,balatro,Played face cards give +30 Chips when scored.
E1662,Scholar,RESKIN,,balatro,balatro,Played Aces give +20 Chips and +4 Mult when scored.
E1663,Seance,RESKIN,,balatro,balatro,"If poker hand is a Straight Flush, creates a random Spectral card."
E1669,Sixth Sense,RESKIN,,balatro,balatro,"If the first hand of the round is a single 6, destroys it and creates a Spectral card."
E1672,Smiley Face,RESKIN,,balatro,balatro,Played face cards give +5 Mult when scored.
E1673,Sock and Buskin,RESKIN,,balatro,balatro,Retrigger all played face cards.
E1686,Superposition,RESKIN,,balatro,balatro,Creates a Tarot card if played poker hand contains an Ace and a Straight.
E1691,The Family,RESKIN,,balatro,balatro,X4 Mult if played hand contains a Four of a Kind.
E1718,Triboulet,RESKIN,,balatro,balatro,Played Kings and Queens each give X2 Mult when scored.
E1722,Vagabond,RESKIN,,balatro,balatro,Creates a Tarot card if hand is played with $4 or less.
E1727,Walkie Talkie,RESKIN,,balatro,balatro,Each played 10 or 4 gives +10 Chips and +4 Mult when scored.
E1731,Wily Joker,RESKIN,,balatro,balatro,+100 Chips if played hand contains a Three of a Kind.
E1732,Wrathful Joker,RESKIN,,balatro,balatro,Played cards with Spade suit give +3 Mult when scored.
E1735,Zany Joker,RESKIN,,balatro,balatro,+12 Mult if played hand contains a Three of a Kind.
E1736,2D,RESKIN,,cryptid,cryptid,"Retriggers each played 2, 2 additional times"
E1738,Absurd Joker,RESKIN,,cryptid,cryptid,+4 Mult if played hand contains a High Card
E1740,Adroit Joker,RESKIN,,cryptid,cryptid,+170 Chips if played hand contains a Bulwark
E1750,Azure Seal,RESKIN,,cryptid,cryptid,"Creates 3 Negative Planets for the played poker hand, then destroys this card"
E1754,Banana Tag,RESKIN,,cryptid,cryptid,"Creates Gros Michel (or Cavendish if extinct this run), must have room"
E1760,Blender,RESKIN,,cryptid,cryptid,Creates a random consumable when a Code card is used (must have room)
E1762,Blurred,RESKIN,,cryptid,cryptid,"Retriggers this card 1 time, plus 1 in 2 chance to retrigger 1 additional time"
E1765,Bonk,RESKIN,,cryptid,cryptid,"Each Joker gives +6 Chips, +1 more if poker hand is a Pair; Jolly Jokers give +18 Chips instead"
E1766,Bonkers Joker,RESKIN,,cryptid,cryptid,+20 Mult if played hand contains a Bulwark
E1776,Bubble M,RESKIN,,cryptid,cryptid,"Creates a Foil Jolly Joker if played hand contains a Three of a Kind, then self-destructs"
E1805,Consume-able,RESKIN,,cryptid,cryptid,Earns $3 when using a consumable
E1809,Crimson Stake,RESKIN,,cryptid,cryptid,Vouchers restock on even Antes
E1812,Crypto Coin,RESKIN,,cryptid,cryptid,Earns between $1 and $10 for each Joker sold
E1822,Delirious Joker,RESKIN,,cryptid,cryptid,+22 Mult if played hand contains a Five of a Kind
E1825,Digital Hallucinations,RESKIN,,cryptid,cryptid,"When a Booster Pack is opened, 1 in 2 chance to create a random Negative card matching its type"
E1826,Discreet Joker,RESKIN,,cryptid,cryptid,+240 Chips if played hand contains a Flush Five
E1827,Doodle M,RESKIN,,cryptid,cryptid,"Creates 2 Negative consumables when Blind is selected, +1 more per Jolly Joker owned"
E1828,Double M Tag,RESKIN,,cryptid,cryptid,Shop has a Jolly M Joker
E1832,Dubious Joker,RESKIN,,cryptid,cryptid,+20 Chips if played hand contains a High Card
E1834,Echo Card,RESKIN,,cryptid,cryptid,1 in 2 chance to retrigger 2 additional times when scored
E1853,Familiar Currency,RESKIN,,cryptid,cryptid,Creates a Meme Joker at end of round for $19 if possible (must have room)
E1857,Formidiulosus,RESKIN,,cryptid,cryptid,"Destroys any Cursed Joker obtained, creates 3 Negative Candies at end of shop, and gains ^0.01 Mult per Candy owned"
E1858,Foxy Joker,RESKIN,,cryptid,cryptid,+130 Chips if played hand contains a Full House
E1863,Fucked-Up Joker/Tidy Joker,RESKIN,,cryptid,cryptid,+37 Mult if played hand contains a Clusterfuck/Cluster
E1864,Gambler's Tag,RESKIN,,cryptid,cryptid,1 in 4 chance to create an Empowered Tag
E1865,Garden of Forking Paths,RESKIN,,cryptid,cryptid,Earns $7 if played hand contains an Ace and a 7
E1884,Huge,RESKIN,,cryptid,cryptid,X7 Mult until end of round if poker hand is a Pair
E1887,Iterum,RESKIN,,cryptid,cryptid,Retriggers all played cards 1 time; each played card gives X2 Mult when scored
E1893,Jolly,RESKIN,,cryptid,cryptid,+8 Mult; changes the Joker's name to start with M
E1894,Jolly Joker?,RESKIN,,cryptid,cryptid,"Creates a Jolly Joker when a Joker is sold, once per round"
E1898,Kidnapping,RESKIN,,cryptid,cryptid,"Earns $1 at end of round, +$3 more when a Mult-type or Chips-type Joker is sold"
E1903,LeBaron James,RESKIN,,cryptid,cryptid,Played and scoring Kings give +1 hand size and trigger held-in-hand effects
E1910,Loopy,RESKIN,,cryptid,cryptid,Retriggers all Jokers once for each Jolly Joker sold this round
E1912,Lucky Joker,RESKIN,,cryptid,cryptid,Earns $5 every time a Lucky card successfully triggers
E1914,m,RESKIN,,cryptid,cryptid,Gains X13 Mult when Jolly Joker is sold (starts at X1)
E1915,M,RESKIN,,cryptid,cryptid,Creates a Negative Jolly Joker when Blind is selected
E1917,M Stack,RESKIN,,cryptid,cryptid,Retriggers all played cards once for every 3 Jolly Jokers sold
E1922,Megg,RESKIN,,cryptid,cryptid,"Sell this card to create 0 Jolly Jokers, +1 more at end of round"
E1926,Meteor Shower,RESKIN,,cryptid,cryptid,Other Foil cards each give +75 Chips
E1933,Morse Code,RESKIN,,cryptid,cryptid,"Earns $1 at end of round, +$2 more when a card with an Edition is sold"
E1934,Mosaic,RESKIN,,cryptid,cryptid,X2.5 Chips
E1937,Mult Joker,RESKIN,,cryptid,cryptid,1 in 3 chance per played Mult card scored to create a Cryptid card (must have room)
E1939,Nebulous Joker,RESKIN,,cryptid,cryptid,+30 Chips if played hand is None
E1942,Neon M,RESKIN,,cryptid,cryptid,"Earns $0 at end of round, +$1 more per Jolly Joker or M Joker owned"
E1943,Nice,RESKIN,,cryptid,cryptid,+420 Chips if played hand contains a 6 and a 9
E1969,Oversaturated,RESKIN,,cryptid,cryptid,"All values on this card are doubled, where possible"
E1975,Penetrating Joker,RESKIN,,cryptid,cryptid,+270 Chips if played hand contains a Clusterfuck/Cluster
E1995,Rework Tag,RESKIN,,cryptid,cryptid,Shop has a Joker with the edition of whatever Joker ://REWORK destroyed
E2003,Sacrifice,RESKIN,,cryptid,cryptid,"Creates an Uncommon Joker and 3 Jolly Jokers when a Spectral card is used, once per round"
E2008,Savvy Joker,RESKIN,,cryptid,cryptid,+170 Chips if played hand contains a Five of a Kind
E2012,Scrabble Tile,RESKIN,,cryptid,cryptid,1 in 4 chance to create a Jolly Uncommon Joker when a hand is played
E2015,Shrewd Joker,RESKIN,,cryptid,cryptid,+150 Chips if played hand contains a Four of a Kind
E2016,Sob,RESKIN,,cryptid,cryptid,"Creates a Negative Absolute Obelisk when acquired, and a regular Obelisk whenever almost anything happens while an open Joker slot exists"
E2017,Sock and Sock,RESKIN,,cryptid,cryptid,Retriggers all played Abstract cards 1 time
E2029,Subtle Joker,RESKIN,,cryptid,cryptid,+240 Chips if played hand contains a Flush House
E2031,Supercell,RESKIN,,cryptid,cryptid,"X2 Chips, X2 Mult, earns $3 at end of round"
E2034,Tax Fraud,RESKIN,,cryptid,cryptid,Gains $6 per Rental Joker owned at end of round
E2045,The Home,RESKIN,,cryptid,cryptid,X3.5 Mult if played hand contains a Full House
E2056,The WHIP,RESKIN,,cryptid,cryptid,Gains X0.5 Mult if played hand contains a 2 and 7 of different suits
E2058,Tiny,RESKIN,,cryptid,cryptid,Creates a Double M tag if poker hand is a Pair
E2060,Treacherous Joker,RESKIN,,cryptid,cryptid,+170 Chips if played hand contains an Ultimate Pair
E2061,Tredecim,RESKIN,,cryptid,cryptid,"Creates an M Joker at end of round; each Jolly/M Joker gives ^1.05 Mult, increasing by ^0.04 each time a Jolly Joker is sold (excludes itself)"
